equihash_params,miners,sol_per_sec,target_spacing,propagation_delay,pow_profile,seed,mean,p10,p50,p90,p99,orphans,orphan_rate,efficiency,convergence_height
common,10,2.992480350,75,2.000000,mainnet,12,137.231411,14.067914,94.002721,319.549826,622.451424,112,0.011200000,0.988924051,166
common,10,2.992480350,75,2.000000,mainnet,13,134.886258,13.940545,93.818357,309.578990,621.780286,138,0.013800000,0.986387848,108
common,10,2.992480350,75,2.000000,mainnet,14,137.916917,15.140934,97.565753,317.591989,633.481366,109,0.010900000,0.989217529,111
common,10,2.992480350,75,2.000000,mainnet,15,136.487494,14.621326,93.982041,311.288548,636.121338,142,0.014200000,0.985998817,30
common,10,2.992480350,75,2.000000,mainnet,16,136.000025,14.191783,95.900302,314.419442,620.093478,135,0.013500000,0.986679822,145
common,10,2.992480350,75,2.000000,mainnet,17,136.908318,14.392456,95.412986,313.986412,624.418926,145,0.014500000,0.985707245,254
common,10,2.992480350,75,2.000000,mainnet,18,137.921418,13.959636,95.221594,319.179045,638.861174,133,0.013300000,0.986874568,297
common,10,2.992480350,75,2.000000,mainnet,19,137.772418,15.141411,95.996850,316.490338,622.906391,126,0.012600000,0.987556785,157
common,10,2.992480350,75,2.000000,mainnet,20,136.693041,14.736781,94.837243,314.105468,617.867988,117,0.011700000,0.988435307,163
common,10,2.992480350,75,2.000000,mainnet,21,135.005252,13.919401,94.223673,309.046127,615.954528,154,0.015400000,0.984833563,257
common,10,2.992480350,75,2.000000,mainnet,22,136.473596,14.570924,94.006359,318.490330,628.780041,133,0.013300000,0.986874568,114
common,10,2.992480350,75,2.000000,mainnet,23,136.901212,15.113904,95.248098,315.646963,640.113789,121,0.012100000,0.988044660,100
common,10,2.992480350,75,2.000000,mainnet,24,138.040719,14.394356,96.372628,318.665674,626.450295,126,0.012600000,0.987556785,174
common,10,2.992480350,75,2.000000,mainnet,25,134.901987,13.456516,93.192150,309.495011,605.326411,123,0.012300000,0.987849452,204
common,10,2.992480350,75,2.000000,mainnet,26,138.090691,14.947687,95.128410,320.804254,613.331904,112,0.011200000,0.988924051,766
common,10,2.992480350,75,2.000000,mainnet,27,137.538823,14.072245,96.291728,317.528606,627.100741,129,0.012900000,0.987264291,20
common,10,2.992480350,75,2.000000,mainnet,28,137.070321,13.810914,93.745006,319.729173,630.996884,127,0.012700000,0.987459267,231
common,10,2.992480350,75,2.000000,mainnet,29,137.120150,14.325412,95.473992,318.703740,622.728890,138,0.013800000,0.986387848,134
common,10,2.992480350,75,2.000000,mainnet,30,138.697613,14.369050,96.242807,318.345841,633.687314,122,0.012200000,0.987947046,221
common,10,2.992480350,75,2.000000,mainnet,31,136.008302,14.346827,94.964905,317.358643,646.283675,138,0.013800000,0.986387848,102
common,10,2.992480350,75,2.000000,mainnet,32,135.629462,13.946894,95.158399,312.547396,610.836682,137,0.013700000,0.986485153,208
common,10,2.992480350,75,2.000000,mainnet,33,136.644212,15.077708,95.288553,311.327701,619.048866,121,0.012100000,0.988044660,17
common,10,2.992480350,75,2.000000,mainnet,34,134.633612,13.969912,94.001562,305.129963,627.336978,131,0.013100000,0.987069391,82
common,10,2.992480350,75,2.000000,mainnet,35,136.692633,14.653439,96.861109,310.961250,624.753856,133,0.013300000,0.986874568,24
common,10,2.992480350,75,2.000000,mainnet,36,133.875144,13.845621,92.194990,306.517525,622.108141,119,0.011900000,0.988239945,223
common,10,2.992480350,75,2.000000,mainnet,37,137.947567,14.298707,93.522107,319.625283,627.544436,133,0.013300000,0.986874568,106
common,10,2.992480350,75,2.000000,mainnet,38,136.328956,13.793215,93.706790,317.917652,621.141379,120,0.012000000,0.988142292,140
common,10,2.992480350,75,2.000000,mainnet,39,138.470089,14.994713,96.463483,318.040825,630.791871,129,0.012900000,0.987264291,216
common,10,2.992480350,75,2.000000,mainnet,40,139.698440,15.580270,97.406512,318.133068,641.826914,136,0.013600000,0.986582478,292
common,10,2.992480350,75,2.000000,mainnet,41,135.400569,14.511098,94.834048,306.736738,643.731307,137,0.013700000,0.986485153,43
common,10,2.992480350,75,2.000000,mainnet,42,138.962066,15.358198,96.386929,318.964456,644.560838,139,0.013900000,0.986290561,17
common,10,2.992480350,75,2.000000,mainnet,43,134.935381,14.067659,93.665319,313.940832,604.569842,132,0.013200000,0.986971970,56
common,10,2.992480350,75,2.000000,mainnet,44,137.732450,14.850587,96.966916,316.191843,627.504731,124,0.012400000,0.987751877,506
common,10,2.992480350,75,2.000000,mainnet,45,136.543466,14.408057,94.301463,315.893218,643.410113,143,0.014300000,0.985901607,27
common,10,2.992480350,75,2.000000,mainnet,46,136.328523,13.933200,94.127254,316.200675,634.251000,135,0.013500000,0.986679822,180
common,10,2.992480350,75,2.000000,mainnet,47,137.069195,14.169774,93.517659,317.811760,636.195504,145,0.014500000,0.985707245,372
common,10,2.992480350,75,2.000000,mainnet,48,137.758830,14.471677,95.155476,316.503066,639.524092,130,0.013000000,0.987166831,50
common,10,2.992480350,75,2.000000,mainnet,49,140.692100,15.306472,97.970129,320.718597,645.377634,127,0.012700000,0.987459267,73
common,10,2.992480350,75,2.000000,mainnet,50,137.188184,13.789924,93.135634,321.935714,624.458475,146,0.014600000,0.985610093,145
common,10,2.992480350,75,2.000000,mainnet,51,139.023630,15.025018,95.322811,317.039102,657.881345,140,0.014000000,0.986193294,205
common,10,2.992480350,75,2.000000,mainnet,52,136.240835,14.185301,93.418204,316.094524,635.565630,131,0.013100000,0.987069391,51
common,10,2.992480350,75,2.000000,mainnet,53,138.371246,14.782509,96.722930,317.565950,622.036974,133,0.013300000,0.986874568,301
common,10,2.992480350,75,2.000000,mainnet,54,137.545367,13.625183,94.677842,316.115352,648.690352,122,0.012200000,0.987947046,190
common,10,2.992480350,75,2.000000,mainnet,55,137.851776,14.294932,96.333522,315.850726,640.384632,148,0.014800000,0.985415845,166
common,10,2.992480350,75,2.000000,mainnet,56,136.908054,14.772387,95.591931,318.280970,611.515393,127,0.012700000,0.987459267,134
common,10,2.992480350,75,2.000000,mainnet,57,137.460051,15.072949,95.740929,318.546665,627.145829,135,0.013500000,0.986679822,202
common,10,2.992480350,75,2.000000,mainnet,58,136.320544,14.625600,93.986467,317.694167,632.150937,130,0.013000000,0.987166831,20
common,10,2.992480350,75,2.000000,mainnet,59,135.962680,13.961012,95.153583,311.737965,634.159777,146,0.014600000,0.985610093,368
common,10,2.992480350,75,2.000000,mainnet,60,137.674741,15.099967,95.133034,322.230423,622.846994,114,0.011400000,0.988728495,154
common,10,2.992480350,75,2.000000,mainnet,61,137.138639,15.336979,94.861338,317.806679,624.417769,122,0.012200000,0.987947046,38
common,10,2.992480350,75,2.000000,mainnet,62,135.715606,14.639175,95.738329,310.598355,626.390313,140,0.014000000,0.986193294,20
common,10,2.992480350,75,2.000000,mainnet,63,136.710552,14.078473,94.850450,312.759628,618.876507,132,0.013200000,0.986971970,48
common,10,2.992480350,75,2.000000,mainnet,64,137.629409,14.268332,96.089805,314.058044,621.470615,134,0.013400000,0.986777186,134
common,10,2.992480350,75,2.000000,mainnet,65,136.358327,14.189225,93.610202,311.242704,641.011124,127,0.012700000,0.987459267,98
common,10,2.992480350,75,2.000000,mainnet,66,136.759500,14.162631,94.291137,318.729910,617.249635,129,0.012900000,0.987264291,17
common,10,2.992480350,75,2.000000,mainnet,67,139.241672,14.153866,95.311011,318.492173,662.876220,126,0.012600000,0.987556785,17
common,10,2.992480350,75,2.000000,mainnet,68,137.499771,15.046234,96.745215,318.479653,625.653681,130,0.013000000,0.987166831,377
common,10,2.992480350,75,2.000000,mainnet,69,138.723877,14.599134,96.341911,322.963464,644.851202,125,0.012500000,0.987654321,365
common,10,2.992480350,75,2.000000,mainnet,70,137.323639,15.068692,92.722875,316.108233,658.116395,113,0.011300000,0.988826263,118
common,10,2.992480350,75,2.000000,mainnet,71,136.981237,13.894790,93.488791,317.949253,639.577539,142,0.014200000,0.985998817,18
common,10,2.992480350,75,2.000000,mainnet,72,136.188650,14.068769,94.396040,316.427419,619.669391,129,0.012900000,0.987264291,343
common,10,2.992480350,75,2.000000,mainnet,73,138.741795,14.473368,95.530051,318.404114,649.411168,136,0.013600000,0.986582478,99
common,10,2.992480350,75,2.000000,mainnet,74,139.316264,15.321783,96.603909,322.050429,642.704343,138,0.013800000,0.986387848,66
common,10,2.992480350,75,2.000000,mainnet,75,138.305267,14.304089,95.334469,316.150588,674.074655,124,0.012400000,0.987751877,214
common,10,2.992480350,75,2.000000,mainnet,76,136.802758,14.551656,94.317122,314.570665,638.134967,123,0.012300000,0.987849452,144
common,10,2.992480350,75,2.000000,mainnet,77,136.685898,13.887404,95.277922,314.414808,629.855071,146,0.014600000,0.985610093,80
common,10,2.992480350,75,2.000000,mainnet,78,137.315853,14.736940,95.776100,313.991382,635.842372,139,0.013900000,0.986290561,117
common,10,2.992480350,75,2.000000,mainnet,79,139.330496,15.406942,97.159362,320.199860,634.118974,139,0.013900000,0.986290561,23
common,10,2.992480350,75,2.000000,mainnet,80,137.077108,14.602883,94.251800,318.704113,640.347318,141,0.014100000,0.986096046,41
common,10,2.992480350,75,2.000000,mainnet,81,139.422847,14.374365,97.599591,320.970533,660.243542,133,0.013300000,0.986874568,25
common,10,2.992480350,75,2.000000,mainnet,82,137.259728,14.628742,95.560407,315.544285,631.696268,138,0.013800000,0.986387848,331
common,10,2.992480350,75,2.000000,mainnet,83,139.391865,14.897861,96.459737,320.897466,626.917816,138,0.013800000,0.986387848,875
common,10,2.992480350,75,2.000000,mainnet,84,137.703425,13.965038,95.458077,315.924906,649.141877,119,0.011900000,0.988239945,39
common,10,2.992480350,75,2.000000,mainnet,85,137.013085,14.387879,93.794907,315.268728,604.089038,153,0.015300000,0.984930562,194
common,10,2.992480350,75,2.000000,mainnet,86,137.228243,14.435158,94.747159,318.443519,621.523476,144,0.014400000,0.985804416,17
common,10,2.992480350,75,2.000000,mainnet,87,137.858913,14.346759,95.426212,314.628162,633.141846,164,0.016400000,0.983864620,283
common,10,2.992480350,75,2.000000,mainnet,88,134.945770,14.439236,95.120118,311.880879,611.485763,136,0.013600000,0.986582478,136
common,10,2.992480350,75,2.000000,mainnet,89,137.587272,14.694749,94.907489,321.779991,621.342002,150,0.015000000,0.985221675,81
common,10,2.992480350,75,2.000000,mainnet,90,138.299553,15.007780,96.183130,320.910882,626.598646,144,0.014400000,0.985804416,53
common,10,2.992480350,75,2.000000,mainnet,91,136.494400,14.453456,95.116120,313.660281,627.386064,149,0.014900000,0.985318751,17
common,10,2.992480350,75,2.000000,mainnet,92,137.268975,14.425773,94.162562,318.920984,633.627774,126,0.012600000,0.987556785,17
common,10,2.992480350,75,2.000000,mainnet,93,134.034761,14.421493,91.467445,308.881165,624.187838,117,0.011700000,0.988435307,45
common,10,2.992480350,75,2.000000,mainnet,94,139.640465,15.347209,97.380490,320.527871,629.685913,127,0.012700000,0.987459267,765
common,10,2.992480350,75,2.000000,mainnet,95,136.630055,14.851808,96.084818,313.385547,619.998562,125,0.012500000,0.987654321,354
common,10,2.992480350,75,2.000000,mainnet,96,136.355469,13.750205,93.937284,314.560529,625.414112,127,0.012700000,0.987459267,172
common,10,2.992480350,75,2.000000,mainnet,97,138.106450,14.672079,97.736029,318.303153,635.687335,112,0.011200000,0.988924051,101
common,10,2.992480350,75,2.000000,mainnet,98,136.360411,14.181626,94.559434,314.195897,616.743605,141,0.014100000,0.986096046,291
common,10,2.992480350,75,2.000000,mainnet,99,136.901750,14.530882,93.097107,320.863115,637.429221,161,0.016100000,0.984155103,341
common,10,2.992480350,75,2.000000,mainnet,100,136.780246,14.736372,93.512879,315.346253,644.912520,149,0.014900000,0.985318751,240
common,10,2.992480350,75,5.000000,mainnet,1,137.551107,14.242609,94.072569,314.737953,649.183060,324,0.032400000,0.968616815,100
common,10,2.992480350,75,5.000000,mainnet,2,137.028364,14.403393,94.342935,317.867729,624.847648,309,0.030900000,0.970026191,100
common,10,2.992480350,75,5.000000,mainnet,3,135.004262,14.121126,94.292216,310.629960,591.719339,335,0.033500000,0.967585873,90
common,10,2.992480350,75,5.000000,mainnet,4,138.894688,15.004158,96.652610,317.852155,636.942575,336,0.033600000,0.967492260,106
common,10,2.992480350,75,5.000000,mainnet,5,139.394830,14.216293,97.111446,315.247808,639.373463,350,0.035000000,0.966183575,157
common,10,2.992480350,75,5.000000,mainnet,6,137.026375,14.318261,94.125699,318.308905,620.482774,308,0.030800000,0.970120295,330
common,10,2.992480350,75,5.000000,mainnet,7,138.005629,15.113463,96.722961,316.780990,625.373430,344,0.034400000,0.966744006,36
common,10,2.992480350,75,5.000000,mainnet,8,137.127469,14.297521,95.534810,315.112893,651.342788,351,0.035100000,0.966090233,287
common,10,2.992480350,75,5.000000,mainnet,9,137.364644,14.428681,92.442629,318.406258,625.718039,365,0.036500000,0.964785335,80
common,10,2.992480350,75,5.000000,mainnet,10,136.488733,14.087039,94.991453,313.195334,623.044959,345,0.034500000,0.966650556,54
common,10,2.992480350,75,5.000000,mainnet,11,135.242240,14.439382,92.693459,312.036760,630.363501,333,0.033300000,0.967773154,103
common,10,2.992480350,75,5.000000,mainnet,12,137.411076,13.600132,95.158493,319.579487,617.398962,307,0.030700000,0.970214417,165
common,10,2.992480350,75,5.000000,mainnet,13,135.816155,14.319136,95.131827,308.726452,624.992440,339,0.033900000,0.967211529,108
common,10,2.992480350,75,5.000000,mainnet,14,136.911084,15.021255,96.167731,314.807621,632.284342,299,0.029900000,0.970968055,111
common,10,2.992480350,75,5.000000,mainnet,15,136.836339,14.908159,93.528612,314.505115,650.207671,323,0.032300000,0.968710646,30
common,10,2.992480350,75,5.000000,mainnet,16,136.224926,14.217023,95.555844,315.885338,624.623487,348,0.034800000,0.966370313,144
common,10,2.992480350,75,5.000000,mainnet,17,137.442162,14.259465,95.585903,313.986412,638.072522,307,0.030700000,0.970214417,255
common,10,2.992480350,75,5.000000,mainnet,18,138.391596,13.523873,95.452418,321.391344,657.719274,323,0.032300000,0.968710646,53
common,10,2.992480350,75,5.000000,mainnet,19,138.602877,14.611520,96.938860,319.126406,630.701649,327,0.032700000,0.968335431,69
common,10,2.992480350,75,5.000000,mainnet,20,137.263743,15.089495,95.818017,313.812705,627.522893,327,0.032700000,0.968335431,165
common,10,2.992480350,75,5.000000,mainnet,21,135.701727,13.918422,96.173820,310.014582,609.168186,346,0.034600000,0.966557124,385
common,10,2.992480350,75,5.000000,mainnet,22,137.011677,14.345045,95.955554,319.395314,622.323913,324,0.032400000,0.968616815,112
common,10,2.992480350,75,5.000000,mainnet,23,136.754680,14.931237,94.144360,317.444098,640.849327,301,0.030100000,0.970779536,100
common,10,2.992480350,75,5.000000,mainnet,24,136.848905,14.379563,94.875709,316.231794,625.492883,324,0.032400000,0.968616815,174
common,10,2.992480350,75,5.000000,mainnet,25,137.312233,14.113888,94.419083,312.212710,648.906023,309,0.030900000,0.970026191,202
common,10,2.992480350,75,5.000000,mainnet,26,138.736840,14.818740,96.463722,322.272083,620.803469,291,0.029100000,0.971722865,20
common,10,2.992480350,75,5.000000,mainnet,27,136.045076,14.028882,93.134674,313.869366,632.965888,318,0.031800000,0.969180074,20
common,10,2.992480350,75,5.000000,mainnet,28,137.749456,14.252376,96.179331,317.735905,632.312697,307,0.030700000,0.970214417,231
common,10,2.992480350,75,5.000000,mainnet,29,138.744765,14.704392,97.361304,318.244370,635.406905,344,0.034400000,0.966744006,372
common,10,2.992480350,75,5.000000,mainnet,30,138.984725,14.253716,96.888598,316.605282,628.958825,315,0.031500000,0.969461949,221
common,10,2.992480350,75,5.000000,mainnet,31,137.592644,14.346827,95.559249,319.342253,658.869728,306,0.030600000,0.970308558,508
common,10,2.992480350,75,5.000000,mainnet,32,134.356446,13.431441,93.424913,313.210739,606.360769,336,0.033600000,0.967492260,17
common,10,2.992480350,75,5.000000,mainnet,33,136.841860,14.097335,94.306120,313.643885,626.334274,336,0.033600000,0.967492260,17
common,10,2.992480350,75,5.000000,mainnet,34,135.670751,14.652536,94.600170,307.013258,620.175966,327,0.032700000,0.968335431,30
common,10,2.992480350,75,5.000000,mainnet,35,136.289619,14.523693,95.671214,312.697545,626.647968,352,0.035200000,0.965996909,132
common,10,2.992480350,75,5.000000,mainnet,36,135.178652,13.547400,93.523302,312.101243,627.120566,301,0.030100000,0.970779536,221
common,10,2.992480350,75,5.000000,mainnet,37,137.024099,14.151742,93.085222,320.773370,628.467519,324,0.032400000,0.968616815,105
common,10,2.992480350,75,5.000000,mainnet,38,136.077450,13.853633,93.193819,318.918864,625.385018,340,0.034000000,0.967117988,99
common,10,2.992480350,75,5.000000,mainnet,39,137.303816,14.841727,95.152738,317.740388,631.433182,322,0.032200000,0.968804495,216
common,10,2.992480350,75,5.000000,mainnet,40,137.866535,15.117861,97.295055,315.315998,641.886938,346,0.034600000,0.966557124,288
common,10,2.992480350,75,5.000000,mainnet,41,136.417342,14.640771,95.127751,313.003990,641.863155,312,0.031200000,0.969743988,227
common,10,2.992480350,75,5.000000,mainnet,42,139.185011,14.910739,96.137129,320.982748,644.560838,325,0.032500000,0.968523002,17
common,10,2.992480350,75,5.000000,mainnet,43,135.042134,14.060563,93.668562,314.931236,604.569842,335,0.033500000,0.967585873,117
common,10,2.992480350,75,5.000000,mainnet,44,138.071684,15.015688,95.945725,319.134075,636.546520,334,0.033400000,0.967679505,50
common,10,2.992480350,75,5.000000,mainnet,45,135.088027,14.036928,92.724750,314.869664,631.048156,349,0.034900000,0.966276935,27
common,10,2.992480350,75,5.000000,mainnet,46,136.811129,14.183437,95.882078,315.693052,612.941602,332,0.033200000,0.967866822,270
common,10,2.992480350,75,5.000000,mainnet,47,137.700100,14.206685,94.459132,319.911613,636.195504,329,0.032900000,0.968147933,368
common,10,2.992480350,75,5.000000,mainnet,48,137.443155,14.587820,95.239996,314.778781,639.945133,358,0.035800000,0.965437343,45
